54.9,81.0,75.0,78.8,65.1
59.2,39.6,32.6,18.0,4.0
8.7,47.9,68.5,88.2,94.0
55.6,51.0,36.0,6.8,18.2
27.7,32.6,43.8,64.0,61.5
100.0,100.0,100.0,93.9,76.6
50.0,33.3,23.4,26.7,50.0
60.8,72.9,86.0,80.4,53.1
3.8,4.0,16.0,22.2,42.0
73.5,94.2,95.9,96.2,98.0
85.4,76.2,87.5,62.5,83.7
16.7,2.0,21.6,23.4,37.0
63.8,66.0,78.2,89.8,83.0
84.1,90.0,75.0,50.0,37.5
28.9,15.4,8.9,57.1,78.3
77.8,96.1,60.0,50.9,66.7
57.1,43.8,22.7,15.1,0.0
23.4,64.0,65.9,76.1,77.6
60.4,53.2,31.1,19.1,47.6
78.7,84.1,75.5,50.0,45.8
25.0,0.0,31.1,34.8,43.4
48.8,56.5,88.9,84.1,82.7
80.0,60.9,54.2,29.3,34.1
45.1,25.0,0.0,21.7,50.0
91.7,86.7,76.7,83.3,84.4
56.5,44.2,37.0,41.7,20.0
0.0,8.0,31.9,54.3,83.0
82.2,86.0,59.5,56.9,43.9
46.8,29.8,0.0,2.0,4.0
20.9,41.3,59.6,66.0,82.0
86.5,38.8,2.0,8.3,23.9
53.1,50.0,40.0,69.6,80.5
81.0,84.6,43.8,2.0,3.8
19.0,58.7,92.2,93.9,87.0
69.8,42.5,63.6,32.6,21.7
2.0,15.2,63.6,76.1,91.8
83.6,60.4,52.2,24.5,2.0
0.0,17.4,30.4,60.0,59.2
74.5,84.1,89.8,70.5,98.0
88.4,62.5,67.4,41.5,39.6
16.7,16.3,35.6,62.5,80.8
85.4,75.0,50.0,44.2,18.8
4.3,26.1,36.4,58.7,67.3
66.7,84.3,89.1,76.6,72.0
63.3,25.0,2.0,0.0,2.0
23.9,46.0,63.0,53.3,81.6
90.0,87.0,67.4,71.7,46.8
40.4,42.6,10.9,2.0,2.0
19.6,23.4,57.1,55.6,78.7
90.2,96.1,70.6,8.2,33.3
82.7,83.0,55.8,6.7,2.0
25.0,29.8,42.2,40.9,55.3
86.0,94.1,96.2,68.0,68.5
53.8,44.7,48.0,28.9,4.3
44.4,57.4,73.6,88.0,59.6
31.9,45.7,58.1,83.0,89.4
93.8,65.2,64.6,43.1,0.0
17.8,38.3,41.9,77.1,76.9
87.2,78.4,58.0,47.8,20.0
6.0,26.1,42.2,59.2,69.2
80.0,91.5,67.3,39.5,12.2
26.5,32.6,41.3,41.5,74.5
82.4,94.0,92.2,76.1,70.8
71.1,44.4,75.5,26.7,21.7
0.0,25.5,71.4,53.2,70.8
91.3,93.8,91.8,68.9,79.1
69.2,60.4,71.7,42.6,34.8
22.2,4.0,2.0,26.2,94.2
96.1,81.8,69.1,53.5,62.3
46.7,20.0,18.2,39.2,37.8
76.6,59.6,80.0,91.5,83.7
93.6,95.9,93.5,0.0,2.0
6.1,32.6,67.4,76.6,93.6
97.8,95.6,96.0,30.2,29.5
12.8,5.8,4.0,54.3,95.2
98.0,97.9,97.8,98.0,93.6
95.0,33.3,12.2,0.0,2.0
0.0,29.2,60.0,55.3,68.2
72.9,83.7,82.2,83.7,74.0
61.4,51.2,51.1,56.0,51.0
13.6,40.8,67.4,60.9,83.7
80.9,93.8,89.4,76.0,80.0
47.8,48.9,34.8,14.6,17.0
57.4,74.5,83.3,77.3,57.8
56.4,59.6,52.2,56.0,26.1
20.0,15.2,54.5,80.9,75.0
86.3,56.8,47.9,56.5,56.8
33.3,30.6,8.0,2.0,6.5
26.7,46.7,61.9,82.6,88.0
82.9,62.3,50.0,45.7,47.8
27.1,6.1,2.2,25.5,46.8
56.9,61.4,78.0,91.8,81.8
61.7,58.0,24.4,3.9,2.0
5.7,24.4,50.0,54.3,86.3
94.1,84.6,91.8,73.8,40.0
29.5,27.1,2.0,12.0,36.2
71.1,85.4,69.0,48.9,29.2
2.0,22.9,22.2,38.0,34.8
66.7,62.5,72.9,97.9,77.8
84.4,68.1,83.3,47.9,17.4
0.0,38.6,65.9,76.7,95.8
73.2,62.2,54.9,56.8,52.1
48.9,9.1,3.8,8.3,22.7
43.5,44.2,72.9,80.0,82.6
96.1,89.1,82.6,51.0,39.5
58.3,45.7,48.9,29.8,8.7
0.0,6.0,27.1,76.6,83.7
69.0,71.7,57.4,50.0,22.5
3.9,2.0,2.0,32.7,26.1
59.6,50.0,55.1,81.2,95.7
89.4,93.6,79.6,58.0,58.3
52.2,37.8,19.5,12.2,27.7
70.5,79.2,20.4,0.0,22.7
16.7,47.9,65.2,46.5,58.3
75.0,93.8,80.0,82.0,54.3
12.2,19.2,26.1,47.8,85.7
81.0,83.7,61.4,55.3,15.2
10.2,37.8,53.2,66.0,91.5
92.0,77.1,66.7,69.4,80.9
45.8,36.7,20.5,6.0,2.0
2.0,29.8,40.0,48.8,48.8
76.1,86.4,72.9,48.0,18.2
21.7,42.6,43.5,56.1,69.4
93.6,83.0,41.3,29.2,42.6
69.8,70.2,84.4,89.4,25.0
20.0,77.8,88.0,66.7,48.8
51.1,50.0,28.3,0.0,7.7
20.9,57.7,53.2,74.5,82.4
84.0,87.8,60.0,62.0,45.8
57.7,23.4,2.0,21.4,47.6
41.9,58.0,63.5,69.8,83.3
88.7,66.7,53.1,15.6,33.3
60.0,78.7,80.4,89.6,73.9
65.3,37.5,15.7,20.5,37.5
34.1,54.0,60.8,72.3,93.6
79.1,78.3,68.8,85.4,50.0
34.1,46.9,36.7,13.7,2.0
8.0,47.8,93.8,91.5,85.4
62.2,46.7,48.8,67.3,30.0
14.3,10.0,25.5,40.8,39.6
37.8,58.8,63.3,86.5,93.9
70.7,81.8,75.5,45.8,14.6
2.0,0.0,36.4,92.3,55.6
54.2,14.9,62.0,76.6,94.0
98.0,94.0,72.0,45.5,61.7
43.8,30.6,21.7,0.0,26.7
29.5,43.2,70.4,78.4,93.6
85.4,59.2,56.5,38.3,20.0
18.6,50.0,59.2,72.0,85.1
93.9,86.7,71.2,72.3,51.0
26.0,19.0,66.7,75.0,83.0
80.0,64.0,52.1,37.5,17.0
2.0,3.8,24.4,49.0,60.9
60.4,79.2,86.0,95.7,79.1
61.2,64.7,52.1,41.3,20.0
17.0,40.9,70.0,72.1,85.1
84.0,71.7,46.9,34.8,2.0
2.0,18.0,54.5,86.4,87.5
54.5,55.1,25.0,3.8,2.0
31.9,45.8,55.6,55.3,58.7
65.2,83.3,100.0,82.0,15.2
2.0,31.2,80.4,78.7,72.0
16.0,30.4,68.2,80.9,87.0
89.6,58.3,50.0,45.8,48.8
31.9,31.4,3.8,7.7,4.1
36.7,52.1,52.2,53.7,86.7
75.0,83.7,81.2,59.1,65.2
40.5,39.6,44.9,20.0,6.0
0.0,2.0,34.1,79.2,81.6
93.8,89.1,71.2,52.9,72.9
52.1,25.0,14.3,0.0,0.0
48.9,87.0,86.4,84.0,63.0
63.3,47.7,33.3,46.7,24.4
10.6,2.0,21.7,83.3,85.4
56.5,42.9,2.0,3.9,17.4
28.3,47.9,44.7,66.7,58.8
79.5,86.3,95.7,98.0,74.4
70.0,44.2,36.4,19.0,20.0
33.3,48.8,54.8,82.6,87.5
84.8,87.5,75.0,62.5,50.0
56.5,53.3,44.0,12.8,3.8
25.6,56.2,70.2,90.2,96.0
81.8,70.8,72.9,26.7,6.0
25.5,27.9,46.5,64.6,79.2
91.5,80.9,51.2,15.2,10.0
19.0,31.2,37.8,56.5,73.5
75.0,76.6,85.1,74.4,76.6
67.3,52.9,36.2,20.5,5.9
12.8,25.6,38.3,56.2,59.5
93.6,89.6,55.3,2.0,8.7
60.8,78.6,96.1,76.6,93.9
48.8,41.5,43.5,38.6,21.7
0.0,0.0,27.3,33.3,38.6
60.8,71.4,79.6,96.1,98.1
96.0,96.1,35.3,2.0,45.7
77.3,70.8,16.7,7.8,20.5
42.6,40.0,88.5,80.8,95.8
83.0,60.5,43.8,6.4,2.0
24.4,33.3,52.2,63.0,53.5
90.5,87.2,87.0,66.0,54.5
41.5,43.8,12.8,20.5,35.4
55.1,79.5,86.7,89.8,82.6
73.9,54.7,38.3,40.8,8.0
17.4,30.4,54.2,59.2,86.0
89.4,79.2,89.6,89.4,70.6
63.3,43.5,38.3,18.2,21.3
45.2,87.0,72.3,75.6,62.2
41.3,44.7,45.5,27.9,28.8
15.2,21.7,31.9,50.9,30.0
60.0,76.0,75.6,72.3,98.1
98.0,98.0,95.7,94.1,52.1
35.6,25.5,0.0,21.7,76.0
98.1,96.1,81.8,67.4,74.0
39.6,23.9,15.6,2.0,2.0
29.2,48.0,58.1,61.7,57.4
87.5,90.0,94.0,52.3,3.8
2.0,33.3,22.2,53.2,35.6
64.7,74.5,55.8,57.5,83.3
98.0,80.0,63.0,51.1,16.7
0.0,10.9,34.1,70.8,81.6
81.2,77.3,72.7,63.3,19.1
22.4,44.0,44.4,84.3,70.8
84.8,77.3,88.0,87.8,86.0
60.4,53.2,34.1,22.0,3.9
10.0,28.6,35.4,52.5,41.9
59.6,42.6,58.1,62.5,83.3
89.6,86.0,70.6,95.9,60.0
47.8,46.7,43.8,20.0,8.7
45.7,66.0,91.5,86.0,81.1
64.8,60.4,56.5,36.4,34.0
21.7,7.8,0.0,21.3,31.2
45.5,54.0,62.7,77.8,72.1
91.8,64.7,56.8,32.6,34.8
0.0,20.5,47.9,54.0,65.2
82.0,72.1,81.6,74.5,42.2
36.4,8.3,0.0,8.3,68.2
80.5,96.1,63.3,44.4,32.6
34.9,18.0,0.0,6.4,30.6
41.9,48.9,54.5,84.0,77.1
90.0,68.8,67.4,40.8,8.5
3.8,17.0,44.9,74.5,82.6
83.3,74.5,96.2,65.2,83.0
53.7,62.0,37.5,7.7,10.9
52.9,63.4,76.1,96.2,78.3
48.9,68.2,46.7,35.4,21.7
5.9,3.8,10.6,47.8,48.9
78.8,85.1,81.6,58.0,54.0
21.3,2.0,8.3,24.4,51.0
42.2,64.0,80.4,92.2,92.0
81.2,71.4,72.0,61.4,44.2
46.8,22.2,4.2,22.7,29.5
42.6,41.9,46.5,70.5,78.7
77.5,71.7,58.1,35.6,8.3
2.0,0.0,26.1,60.0,78.6
86.4,63.3,29.8,2.0,0.0
8.7,51.0,84.3,72.7,36.2
2.0,17.0,25.6,46.3,40.0
89.6,78.0,80.9,77.1,57.4
10.2,7.8,19.6,29.5,69.6
83.3,47.6,25.0,2.0,8.3
41.7,48.9,65.9,89.1,86.0
81.6,53.7,47.8,31.8,24.0
2.0,46.5,62.2,76.7,79.6
59.6,48.9,13.0,8.0,71.7
81.6,50.0,32.7,2.0,14.0
37.0,72.1,78.7,54.5,48.0
21.7,25.0,63.3,55.8,40.5
67.4,91.7,90.9,81.2,96.2
72.0,46.5,44.7,50.9,42.6
38.8,30.0,6.0,2.1,20.0
27.3,57.4,63.8,57.8,83.3
78.4,87.5,73.8,86.0,69.8
73.5,100.0,65.3,23.4,2.0
8.0,51.0,40.9,90.6,91.8
95.0,91.8,76.9,59.1,62.5
34.8,43.5,34.8,19.6,8.0
50.0,56.0,83.0,68.1,40.4
2.0,2.0,28.6,42.2,44.2
55.6,72.1,89.4,96.1,78.6
91.8,38.6,37.0,14.3,3.9
58.0,65.1,78.7,96.2,70.8
64.6,46.8,51.0,27.7,10.0
27.3,52.1,84.1,72.3,40.9
34.1,5.9,21.3,47.7,78.3
81.8,85.1,68.9,50.0,54.7
45.5,33.3,20.0,5.9,10.6
32.1,34.0,40.0,35.6,48.8
57.8,83.0,54.5,83.7,86.0
73.5,55.6,14.0,2.0,25.0
36.4,79.2,82.0,73.3,40.4
15.2,20.0,50.0,63.3,58.7
39.5,54.2,66.0,92.3,96.1
81.2,55.8,41.2,0.0,3.9
22.7,52.1,58.3,69.8,81.6
45.7,0.0,19.1,82.6,68.2
82.0,89.8,65.3,55.3,52.1
33.3,21.7,20.0,39.1,53.5
64.6,60.0,89.6,87.2,82.6
82.4,75.9,68.8,40.0,35.7
26.2,0.0,8.7,27.1,40.0
53.5,54.2,75.0,87.5,78.7
34.1,2.0,2.0,10.2,66.7
81.0,71.7,58.7,26.7,0.0
9.1,58.3,74.5,86.4,71.4
34.7,17.8,20.5,37.5,48.9
41.3,34.9,76.6,69.4,78.7
75.0,93.6,96.1,79.6,46.5
53.3,0.0,2.0,25.5,24.4
47.9,43.2,83.7,80.4,95.7
83.0,88.0,72.9,65.2,34.7
0.0,2.0,22.4,31.1,62.5
57.8,96.0,85.1,65.0,53.5
39.6,10.2,12.8,52.3,62.2
77.3,80.9,89.8,48.8,50.0
50.0,31.9,12.2,30.0,27.3
54.2,58.0,79.2,79.5,92.0
87.8,64.6,51.1,15.7,6.5
25.0,26.8,47.7,57.4,83.0
81.6,77.6,72.3,35.6,18.8
27.1,36.2,37.5,52.3,69.4
87.2,90.4,66.7,52.3,39.2
12.2,27.7,40.5,57.4,75.0
91.1,85.4,51.1,31.0,17.4
34.8,58.7,81.6,98.0,80.4
67.4,59.1,53.2,31.8,43.8
25.0,12.5,7.8,22.0,24.4
58.0,63.8,64.0,83.3,74.4
98.0,94.0,51.2,51.1,40.0
63.3,14.9,14.0,55.1,43.2
85.4,73.9,82.6,56.8,59.6
59.6,48.8,16.3,0.0,0.0
32.7,80.9,87.8,47.8,51.1
26.5,0.0,2.0,8.3,40.0
75.0,83.0,37.8,2.0,3.9
18.0,76.2,76.6,69.2,63.0
50.0,59.6,47.7,38.6,35.4
14.3,20.0,50.0,70.8,87.2
86.5,67.4,81.0,51.2,44.4
47.8,46.8,2.0,14.9,37.0
63.5,73.5,83.7,79.2,63.0
37.0,8.3,10.2,58.0,90.2
75.5,91.1,70.0,80.9,54.0
39.6,31.9,3.9,0.0,8.0
26.2,39.1,77.1,81.8,77.1
52.1,54.3,31.8,36.4,9.8
33.3,59.1,91.3,83.0,89.1
68.0,75.0,37.8,50.0,26.2
14.6,4.2,31.1,47.6,70.2
79.6,46.5,36.2,5.8,29.2
47.8,83.3,86.0,56.2,15.6
22.7,51.1,56.5,60.9,84.6
87.5,65.9,37.0,2.0,0.0
12.2,28.0,36.2,64.0,74.0
56.8,61.9,75.5,96.1,82.0
84.0,78.4,65.3,60.4,30.4
8.3,0.0,2.0,30.6,36.4
42.6,64.4,77.1,71.7,75.0
79.2,58.3,48.9,38.1,14.0
0.0,29.2,59.6,87.2,79.6
31.1,2.0,0.0,32.7,34.1
56.5,65.2,82.2,88.0,83.0
84.3,41.9,35.6,42.0,17.0
41.7,76.1,92.0,69.2,65.1
45.5,74.5,16.3,27.3,52.1
67.3,81.8,82.2,45.5,25.6
39.1,49.0,69.6,83.7,86.4
63.0,48.9,26.1,2.0,2.0
26.7,26.7,38.3,50.0,73.9
77.8,84.0,97.9,76.6,57.4
60.8,43.8,32.5,65.2,32.7
21.7,8.0,2.0,23.4,50.0
59.2,57.4,86.3,89.1,94.1
75.6,47.8,60.9,48.9,37.5
2.0,21.7,34.8,51.2,62.5
81.6,85.1,78.3,76.6,61.2
32.6,4.1,20.0,0.0,19.0
58.3,66.7,87.0,78.8,56.5
55.8,36.0,2.0,20.4,22.2
39.6,43.5,40.0,67.3,77.6
81.8,96.2,80.9,79.2,56.2
40.0,35.4,2.0,34.6,53.3
55.6,63.8,89.8,91.5,69.4
65.3,6.1,17.6,24.4,35.6
52.1,44.2,94.1,93.9,87.8
70.2,90.9,76.6,64.4,43.5
0.0,3.8,22.4,27.7,44.0
67.3,43.2,73.5,62.8,79.5
83.0,95.6,76.6,68.8,63.3
52.2,44.0,22.2,23.4,19.0
28.3,41.3,70.2,52.0,81.8
100.0,89.4,88.9,52.4,32.6
0.0,0.0,2.1,43.5,83.3
69.8,78.7,80.9,55.1,55.6
51.1,36.0,31.2,5.9,18.6
35.6,59.6,59.1,78.7,75.6
93.3,53.7,53.2,43.5,27.1
6.1,2.0,2.0,27.3,40.8
45.7,56.9,72.3,80.0,92.2
83.7,66.7,42.6,22.9,2.0
2.0,16.0,55.0,89.8,76.7
53.2,0.0,2.0,22.9,50.0
63.6,75.0,78.7,90.2,61.4
28.3,8.2,55.6,75.0,86.5
83.3,69.8,64.9,31.4,0.0
2.6,25.0,14.3,14.0,35.7
52.2,65.1,96.0,96.9,100.0
100.0,100.0,87.5,92.9,100.0
100.0,71.4,90.5,51.2,66.7
62.5,39.1,21.3,0.0,11.6
55.1,40.4,62.3,68.8,92.9
79.2,47.9,14.0,23.9,62.7
89.1,80.4,66.7,34.0,5.9
15.2,30.4,57.8,76.5,83.3
77.5,77.6,70.0,60.0,52.0
43.2,39.6,31.2,3.9,20.9
23.4,33.3,54.2,44.9,62.5
86.3,93.6,72.7,81.2,85.7
54.2,39.1,0.0,8.2,36.4
57.4,62.8,82.2,94.0,93.9
91.7,48.9,63.6,60.4,29.4
2.0,0.0,23.9,34.8,53.1
55.3,83.3,80.0,86.0,70.2
12.2,11.5,14.9,33.3,43.5
61.9,81.6,91.7,81.2,54.3
3.9,2.1,70.2,75.0,95.6
86.5,58.1,66.7,75.0,32.7
12.8,2.0,12.0,60.0,87.0
88.0,70.2,50.0,45.8,41.3
32.1,2.0,18.4,59.6,58.1
91.3,85.1,48.8,40.0,22.4
2.0,26.5,30.4,42.9,43.2
67.4,78.2,95.7,94.2,70.0
74.5,65.4,61.5,28.6,0.0
0.0,5.9,27.7,65.2,56.0
64.4,84.0,86.4,70.8,76.6
50.0,59.2,57.4,39.5,7.8
26.1,76.0,73.9,91.7,70.5
54.5,38.6,12.2,2.0,10.4
23.9,40.4,75.5,39.0,60.5
89.6,85.1,92.0,78.4,58.0
71.4,50.0,36.4,39.6,22.4
26.5,52.2,68.0,72.0,65.9
80.4,78.7,86.4,70.8,44.2
35.6,8.9,2.0,12.5,36.2
56.2,43.9,66.7,55.1,92.2
91.7,76.2,87.5,76.6,47.6
37.0,18.2,2.0,0.0,27.7
40.8,34.8,45.7,66.7,83.7
85.4,89.1,100.0,83.7,48.6
42.2,48.9,68.8,40.4,26.7
20.0,9.8,27.7,30.2,53.2
48.8,67.3,82.2,96.2,81.0
85.7,54.3,41.5,27.5,2.0
30.6,45.1,72.0,64.4,86.7
87.0,71.4,58.3,33.3,3.8
7.7,29.5,90.6,76.7,60.4
2.0,0.0,0.0,27.7,38.3
57.4,47.4,77.8,82.6,91.1
65.9,72.5,45.0,61.7,58.3
15.2,10.4,22.2,34.0,44.0
44.7,37.8,48.0,66.0,84.1
79.5,93.6,95.8,65.3,51.0
34.9,16.3,2.0,2.0,2.0
20.0,27.3,49.0,66.7,91.7
81.8,85.4,70.0,50.0,12.0
2.0,10.6,22.2,34.8,45.2
58.0,69.6,78.7,77.8,95.9
80.4,80.4,76.6,48.9,48.8
29.5,26.5,2.0,2.0,4.0
18.6,38.8,28.6,48.9,62.2
91.7,82.6,72.1,35.3,2.0
23.9,37.3,48.1,43.2,64.7
94.0,82.6,80.9,72.3,64.4
52.2,52.4,55.3,46.8,15.9
2.0,5.9,28.3,54.3,63.8
82.0,85.4,91.8,78.0,58.7
54.2,54.9,33.3,100.0,71.4
48.9,63.4,82.6,85.7,70.2
53.5,37.8,12.0,0.0,19.1
56.8,56.5,78.7,80.4,56.8
21.7,0.0,14.6,20.9,36.2
42.2,58.3,61.9,68.9,93.9
93.6,91.8,59.6,50.0,47.8
4.0,4.2,24.4,37.2,58.3
54.2,82.0,55.8,66.7,70.2
89.8,69.4,56.8,13.5,2.0
0.0,22.2,28.3,39.5,53.3
50.0,55.3,82.0,72.0,87.5
80.4,65.9,49.0,36.2,23.9
2.0,2.0,32.0,32.7,44.4
45.5,63.0,86.0,75.6,2.0
